,id,name,year,genre,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect,d动画,d悬疑,d剧情,d西部,d犯罪,d灾难,d传记,d科幻,d儿童,d歌舞,d奇幻,d家庭,d喜剧,d音乐,d惊悚,d运动,d历史,d古装,d爱情,d冒险,d恐怖,d动作,d战争,d武侠,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
1830,26921076,舞出我人生之舞所不能,2019,"['剧情', '爱情', '音乐', '歌舞']",2756,10,2,4.5,75,5783,38,75,12574,38,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1831,26921827,大卫贝肯之倒霉特工熊,2017,"['喜剧', '动画', '冒险', '家庭']",4961,10,2,4.5,2,395,22,2,582,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1832,26921865,榫卯,2017,"['剧情', '家庭']",828,10,2,6.0,194,538,194,194,907,196,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1833,26923506,我的青春都是你,2019,"['剧情', '爱情']",10209,10,2,3.7,51,10103,51,91,32763,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1834,26923563,惊魂七夜,2016,"['惊悚', '恐怖']",612,10,2,2.1,2,165,0,2,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1835,26924066,恶魔之牙,2016,['战争'],82,10,2,3.2,22,60,22,22,98,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1836,26924141,低压槽：欲望之城 低壓槽,2018,"['剧情', '动作', '犯罪', '悬疑']",16266,10,2,4.4,14966,14966,14966,14966,58734,14992,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1837,26924143,阳光姐妹淘,2021,['喜剧'],43269,10,2,4.4,990,8338,1131,998,40104,1296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1838,26925317,动物世界,2018,"['剧情', '动作', '冒险']",520811,10,2,7.2,2433,26632,2433,2433,61249,2726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1839,26926321,缝纫机乐队,2017,"['喜剧', '音乐']",337348,10,2,6.6,3660,26632,3660,3660,107530,3688,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1840,26926339,悠然见南山,2019,"['喜剧', '爱情']",816,10,2,2.6,6,7554,6,6,18847,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1841,26926448,青面修罗,2022,"['剧情', '动作', '悬疑']",5691,10,2,4.2,873,15013,873,873,39358,879,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1842,26928345,骇故事之恐怖殡仪馆,2016,"['剧情', '悬疑', '恐怖']",325,10,2,3.4,12,30,3,12,64,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1843,26928378,我们的青春不怕疼,2017,['爱情'],817,10,2,3.1,1,137,1,1,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1844,26928478,东北虎,2021,"['剧情', '喜剧']",34360,10,2,5.9,1837,18972,1837,1837,23792,1908,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1845,26928518,骗爱天团,2016,"['剧情', '爱情']",376,10,2,5.6,18,14844,42,18,15600,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1846,26928809,吻隐者,2018,"['剧情', '爱情']",912,10,2,4.0,8,24145,8,8,24377,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1848,26931155,给19岁的我自己,2018,"['剧情', '爱情']",3596,10,2,4.9,66,2135,66,66,4641,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1849,26932964,缞神契约,2017,"['喜剧', '爱情']",861,10,2,6.3,177,3932,177,177,5179,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1850,26933158,阳光劫匪,2021,"['喜剧', '奇幻']",31132,10,2,3.6,6009,21229,8619,6009,48936,15385,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1851,26933248,小戏骨：包青天之秦香莲与陈世美,2018,"['剧情', '儿童', '历史', '悬疑', '古装']",1309,10,2,8.0,231,166,4,231,485,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1852,26934937,王牌御史猎妖教室,2016,"['剧情', '喜剧', '动作']",1002,10,2,6.2,87,6888,2,89,7550,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1853,26935281,郊区的鸟,2018,['剧情'],7819,10,2,6.3,775,5421,775,775,7120,775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1854,26935283,侍神令,2021,['奇幻'],178658,10,2,5.3,392,52104,390,392,129915,579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1855,26935296,花椒之味,2019,"['剧情', '家庭']",41731,10,2,7.1,1684,27623,1684,1684,43356,2552,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1856,26938188,爹地,2018,"['剧情', '家庭']",1063,10,2,5.3,11,3543,11,11,3562,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1857,26938770,骇故事之女舍惊魂,2016,"['剧情', '爱情', '惊悚', '恐怖']",463,10,2,6.2,28,423,28,28,492,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1858,26939209,灵魂纸扎店,2016,"['爱情', '悬疑', '惊悚']",2905,10,2,6.4,6,848,6,6,962,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1859,26939224,姐姐好饿剧场版之御厨大作战,2017,"['剧情', '喜剧', '古装']",212,10,2,4.6,21,1045,18,34,3505,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1861,26944076,泡芙小姐,2018,"['剧情', '爱情']",9154,10,2,3.6,4076,12534,75,4076,64096,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1862,26948470,杀漠,2015,['剧情'],183,10,2,4.8,9,71,20,9,87,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,26948479,魔游纪1：盘古之心,2017,"['剧情', '动作', '奇幻', '冒险', '古装']",810,10,2,5.3,34,78,3,34,165,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1864,26948814,怨灵宿舍之白纸女生,2017,['惊悚'],829,10,2,2.2,21,124,1,21,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1865,26949174,拼了,2016,['剧情'],155,10,2,5.0,9,16,20,9,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1866,26949175,决战狂沙镇,2017,['剧情'],418,10,2,3.3,9,362,20,9,378,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1867,26950070,垫底联盟,2017,"['剧情', '喜剧']",1292,10,2,3.5,6,1845,6,6,3623,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1868,26951953,小戏骨：放开那三国,2017,"['剧情', '儿童', '历史', '古装']",6662,10,2,7.8,231,740,24,235,1063,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1869,26954003,大世界,2017,"['剧情', '犯罪', '动画']",53003,10,2,6.9,1648,1648,1648,1648,1671,1648,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1870,26954268,道高一丈,2018,"['剧情', '犯罪', '悬疑']",7954,10,2,4.7,32,2573,32,32,10272,32,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1871,26954859,兰心大剧院,2019,['剧情'],118550,10,2,7.2,53030,38166,938,53030,93495,1393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1872,26956054,请勿靠近,2017,"['悬疑', '惊悚']",272,10,2,2.5,3,430,3,3,1180,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1873,26956641,小情书,2017,"['剧情', '爱情']",5864,10,2,6.2,118,3563,9,118,9463,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1874,26957500,老兽,2017,['剧情'],28217,10,2,7.0,693,618,693,693,1334,693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1875,26958070,通灵姐妹,2017,"['惊悚', '恐怖']",871,10,2,2.2,3,362,0,3,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1876,26958498,大梦西游2铁扇公主,2017,"['剧情', '动作', '奇幻']",1054,10,2,3.6,8,1191,8,8,3564,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1877,26958645,恐怖电影院2,2017,"['惊悚', '恐怖']",736,10,2,2.3,21,97,21,21,197,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1878,26959074,柔情史,2018,"['剧情', '家庭']",6963,10,2,6.6,907,1153,907,907,3305,907,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1879,26959202,老张的团圆年,2017,"['剧情', '喜剧', '家庭']",219,10,2,6.2,394,546,394,394,835,394,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1880,26959223,灵魂摆渡之风华绝代,2016,"['剧情', '悬疑', '惊悚', '恐怖']",13950,10,2,7.5,644,6256,386,644,10644,386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1882,26961119,绝地,2016,"['剧情', '战争']",91,10,2,4.4,2,301,5,2,504,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1883,26961216,灵魂摆渡2番外篇：不速之客,2015,"['剧情', '悬疑', '惊悚', '恐怖']",3926,10,2,7.4,644,1182,386,644,4423,386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1884,26961684,玛格丽特的春天,2017,"['喜剧', '爱情']",2498,10,2,2.7,10,6484,2,10,16176,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1885,26964414,槟榔血,2017,"['剧情', '同性']",340,10,2,5.1,29,137,29,29,211,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1886,26966580,妖铃铃,2017,"['喜剧', '惊悚']",139718,10,2,4.2,7436,38295,2063,7436,139406,2158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1887,26967920,遇见你真好,2018,"['剧情', '喜剧', '爱情']",25245,10,2,4.5,9052,9052,9052,9052,35571,9059,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1888,26968024,我是你妈,2018,"['剧情', '喜剧']",13906,10,2,4.8,10,6373,15,10,18568,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1889,26969037,赛尔号大电影6：圣者无敌,2017,"['儿童', '动画', '奇幻', '冒险']",1722,10,2,4.9,11,58,11,11,191,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1891,26969974,血伞凶灵,2017,"['爱情', '惊悚']",411,10,2,2.1,1,239,7,1,427,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1892,26971645,蓝色生死恋,2019,['爱情'],11483,10,2,2.7,6,22398,6,6,48368,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1893,26972258,江湖儿女,2018,"['爱情', '犯罪']",274098,10,2,7.6,57616,38295,57616,57616,118519,57616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1894,26974030,弓马啸西风,2016,['剧情'],247,10,2,5.4,2,252,0,2,415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1895,26974334,追凶十九年,2019,"['剧情', '犯罪', '悬疑']",11821,10,2,5.5,64,5536,64,64,12157,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1896,26981579,男狐聊斋2兰若寺,2017,"['爱情', '奇幻', '古装']",656,10,2,3.6,22,477,98,22,698,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1897,26984538,卧底巨星,2018,"['喜剧', '动作']",19057,10,2,3.5,1850,16002,1850,1850,37247,2069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1898,26985127,一出好戏,2018,"['剧情', '喜剧']",850293,10,2,7.1,35619,35619,35619,35619,164037,36568,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1899,26985857,巨额来电,2017,"['剧情', '犯罪']",39672,10,2,5.6,454,29036,454,454,50224,482,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900,26985916,你美丽了我的人生,2018,"['爱情', '音乐', '歌舞']",676,10,2,6.1,5,894,7,10,1055,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1901,26986005,坏爸爸,2018,['剧情'],591,10,2,3.3,6,1181,1,6,2647,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1902,26988003,兄弟班,2018,"['剧情', '喜剧']",1259,10,2,5.4,1108,10082,1108,1108,31532,1121,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1903,26989213,海上浮城,2018,['剧情'],2047,10,2,5.3,382,13537,382,382,21228,382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1904,26990713,我的上高,2017,"['剧情', '战争']",3452,10,2,7.9,33,1551,6,33,1647,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1905,26991769,恐怖毕业照2,2017,"['惊悚', '恐怖']",606,10,2,2.2,43,89,43,43,147,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,26992383,龙虾刑警,2018,"['喜剧', '动作', '犯罪']",72957,10,2,4.8,1016,14770,16,1016,37239,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,26994736,警察“夏一笑”的快乐生活,2016,"['剧情', '喜剧']",296,10,2,5.8,87,75,0,87,187,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1908,26994789,天气预爆,2018,"['喜剧', '奇幻']",72197,10,2,3.8,6932,8016,6932,6932,25848,6948,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1909,26995137,忠爱无言,2017,['剧情'],32292,10,2,7.3,20,811,20,20,1034,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911,26995881,新僵尸先生2 新僵屍先生2,2018,"['剧情', '恐怖']",2086,10,2,3.2,296,3039,10,296,3224,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1912,26996478,唤爱,2015,['剧情'],852,10,2,7.1,1,761,1,1,778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1913,26996619,古董局中局,2021,"['剧情', '悬疑', '冒险']",193659,10,2,5.9,692,52841,4388,692,135111,4791,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1914,26996771,六月与弓箭,2017,['喜剧'],200,10,2,3.5,3,525,0,3,592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1915,26996783,大嫂,2017,"['剧情', '犯罪', '悬疑']",4114,10,2,3.4,25,6484,8403,25,10509,8403,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1916,26999979,长风镇,2019,['剧情'],461,10,2,6.0,92,1596,92,92,2271,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1917,27000904,江海渔童之巨龟奇缘,2019,['动画'],651,10,2,5.2,15,87,1,15,264,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1919,27002371,最长一枪,2019,"['剧情', '动作']",15929,10,2,6.0,48,16409,158,48,39749,158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1920,27003499,生化药尸,2017,['喜剧'],421,10,2,3.0,6,3039,11,6,5810,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1921,27003544,黑白照相馆,2014,['喜剧'],295,10,2,2.9,2,493,3,2,1492,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1922,27003615,怨灵宿舍之人偶老师,2017,"['惊悚', '恐怖']",851,10,2,2.1,21,124,21,21,304,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1923,27005338,熟悉的陌生人,2017,['剧情'],2264,10,2,5.1,7793,3366,3,7793,4564,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1924,27007095,魔游纪2：异乡奇遇,2017,"['剧情', '动作', '奇幻', '冒险', '古装']",332,10,2,5.5,34,19,34,34,19,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1925,27008393,不老奇事,2021,"['剧情', '爱情']",25970,10,2,6.2,42,7286,11638,42,16884,11644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1926,27008394,功夫联盟,2018,"['剧情', '动作']",8219,10,2,3.2,6057,4082,6057,6057,13090,6058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1927,27012989,杀无赦I入局,2018,"['犯罪', '悬疑']",1988,10,2,4.8,3,10204,19,3,11233,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1928,27015984,钟馗传奇之岁寒三友,2017,"['动画', '奇幻']",1598,10,2,5.7,10,1,10,10,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1929,27019527,嘉年华,2017,['剧情'],266444,10,2,8.2,2817,22283,2817,2817,30231,2817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1930,27019861,海上良宵,2016,"['剧情', '同性']",312,10,2,6.7,99,99,99,99,103,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1932,27024924,陈翔六点半之废话少说,2017,"['剧情', '喜剧', '爱情']",7396,10,2,5.9,259,259,259,259,757,259,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1933,27026033,玩偶奇兵,2017,"['动画', '奇幻', '冒险']",661,10,2,4.7,5,125,5,10,250,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1934,27031424,半镜,2019,"['剧情', '悬疑']",490,10,2,4.6,2,997,2,2,1213,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1935,27034867,异兽来袭,2017,['剧情'],966,10,2,3.9,0,25,0,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,27037037,雾山五行之灼源神火 雾山五行,2016,"['动画', '奇幻']",2728,10,2,7.9,1132,33,1132,1132,59,1132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1938,27038183,羞羞的铁拳,2017,"['喜剧', '奇幻']",663106,10,2,6.8,289,14770,289,411,40025,413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1939,27038491,诡异酒楼,2017,['惊悚'],736,10,2,2.4,14,60,0,14,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,27039069,宝贝儿,2018,['剧情'],45149,10,2,5.3,937,28328,937,937,40537,943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,27039373,画师,2018,"['犯罪', '悬疑', '惊悚']",1682,10,2,6.2,61,101,61,66,180,66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1942,27040349,二次初恋,2017,"['喜剧', '爱情', '奇幻']",4603,10,2,4.2,104,14877,101,104,17846,102,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1943,27040921,音乐家,2019,"['剧情', '历史']",4312,10,2,6.8,212,16008,6,212,24325,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
