,id,name,year,description,genre,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect,d动画,d悬疑,d剧情,d西部,d犯罪,d灾难,d传记,d科幻,d儿童,d歌舞,d奇幻,d家庭,d喜剧,d音乐,d惊悚,d运动,d历史,d古装,d爱情,d冒险,d恐怖,d动作,d战争,d武侠,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,dPropaganda
1533,26747836,喵星人,2017,千百年来，地球上一直住着一种外星生物，名叫喵星人。它们从遥远的喵星来到地球，化身为猫科动物，分散在世界每个角落。萌萌的外表，加上机智聪明的头脑，轻易就得到人类的宠爱。不愁吃喝的它们桀骜不驯，活像饱经沧桑的江湖大佬。犀犀利就是他们中的一员，作为一名正牌的喵星来客，它肩负使命长途跋涉来到地球，却意外遇到了吴守龙（古天乐饰演）一家，上演了一幕相运相生，喵趣横生的人猫奇遇记。,"['儿童', '喜剧', '奇幻']",13468,10,2,4.4,5174,27592,5174,5174,35124,5174,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1534,26747869,真·三国无双,2021,电影根据同名游戏改编，讲述了动荡的东汉末年，汉室摇摇欲坠，董卓入京霸占朝野，引起天下动荡，身怀绝世武艺的曹操、吕布、刘备、关羽、张飞等各路英雄豪杰纷纷崛起，一场群雄逐鹿的大混战正式拉开序幕。在乱世中，到底谁才是真正的无双英雄……,"['动作', '奇幻', '古装']",39652,10,2,3.9,490,27592,514,490,83658,514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1535,26748673,拆弹专家,2017,章在山（刘德华 饰）是香港警队“爆炸品处理科”的一名高级督察。七年前，他潜伏到头号通缉犯火爆（姜武 饰）的犯罪团伙中，在一次打劫金库的行动中，章在山表露了其拆弹组卧底的身份，与警方里应外合，成功阻止炸弹引爆，并将火爆及其弟的犯罪组织一网打尽，可惜在千钧一发之间，火爆逃脱并扬言誓要报仇。复职后的章在山很快被晋升为警队的拆弹专家。七年后，香港接二连三遭遇炸弹恐怖袭击，警方更收到线报大批爆炸品已偷运入港，一切迹象显示香港将有大案发生。就在香港人心惶惶之际，城中最繁忙的红磡海底隧道被悍匪围堵拦截，数百名人质被胁持，终于现身的火爆威胁警方炸毁隧道。章在山唯有将火爆绳之于法，才能拆解这场反恐风暴背后的惊天阴谋。,"['动作', '犯罪', '悬疑']",168008,10,2,6.2,4737,27623,4737,4737,68197,4908,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1536,26751902,借眼,2017,女主角明依（薛佳凝 饰）是位失明的单身母亲，带着女儿欢欢独自经营一家花店，后经过眼科医生高木（陈浩民 饰）的治疗，明依得以重见光明。为了使自己和女儿都有一个全新的开始，明依在高木的帮助下搬进了一座百年古宅，但没想到的是，母女二人也由此卷入一系列怪事之中。眼盲时留不住真爱，眼明时辨不出真心，这扇厚重的大门背后究竟藏着什么娟姨（罗兰 饰）想拼命保守的秘密？,"['犯罪', '悬疑', '惊悚']",828,10,2,3.6,11,1542,2,11,4010,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1537,26752087,拉姆与嘎贝,2019,拉姆与嘎贝去登记结婚，才发现嘎贝昔日未成的婚事，在法律上仍未失效。嘎贝踏上寻找“前妻”措雅的旅程，惊讶得知她四年前失约悔婚时便已遁入空门。当措雅的宗教身份为离婚带来了重重阻碍，拉姆对嘎贝亦若即若离。她正参与排练、筹备春节上演的藏戏，拉姆将在《格萨尔王传》的选段中，饰演主角阿达拉姆——一个因罪业深重堕入地狱的女人。她对角色心生抵触，对婚姻揣有恐惧，同嘎贝一样，她也藏有未经揭晓的往事……,['剧情'],506,10,2,6.8,1102,152,1102,1102,282,1102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1538,26752088,我不是药神,2018,"普通中年男子程勇（徐峥 饰）经营着一家保健品店，失意又失婚。不速之客吕受益（王传君 饰）的到来，让他开辟了一条去印度买药做“代购”的新事业，虽然困难重重，但他在这条“买药之路”上发现了商机，一发不可收拾地做起了治疗慢粒白血病的印度仿制药独家代理商。赚钱的同时，他也认识了几个病患及家属，为救女儿被迫做舞女的思慧（谭卓 饰）、说一口流利“神父腔”英语的刘牧师（杨新鸣 饰），以及脾气暴烈的“黄毛”（章宇 饰），几个人合伙做起了生意，利润倍增的同时也危机四伏。程勇昔日的小舅子曹警官（周一围 饰）奉命调查仿制药的源头，假药贩子张长林（王砚辉 饰）和瑞士正牌医药代表（李乃文 饰）也对其虎视眈眈，生意逐渐变成了一场关于救赎的拉锯战。

本片改编自慢粒白血病患者陆勇代购抗癌药的真实事迹。","['剧情', '喜剧']",1926575,10,2,9.0,7333,24145,7333,7333,112332,7783,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539,26752106,黑白迷宫,2017,"社团大哥大华（任达华 饰）通过鸡包（林雪 饰）的安排前去执行非常棘手的社团任务，于是重新召集自己手下最信得过的兄弟阿春（陈小春 饰）、高天（伍允龙 饰）、叉烧（张兆辉 饰）、超人（梁烈唯）以及自己的女儿（邱意浓 饰）一同重出江湖，不料在执行任务时，却一次次失败，遭遇社团和警方的双重围剿，兄弟几人不得不拨开重重迷雾，抓出内鬼，找出真相……

","['剧情', '动作', '犯罪']",11314,10,2,4.7,25,9269,8403,25,29038,8403,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1540,26752547,催眠·裁决 催眠裁決,2019,轰动全港的林氏家族凶杀案踏入审讯最后一天，陪审团准备退庭商议时，成员之一许立生（张家辉饰）突然收到女儿茵茵（艾米饰）被绑架的消息，神秘人要求曾为国际催眠权威的立生通过催眠术令陪审团裁定被告谋杀罪名成立，否则其女儿将被撕票，这也就意味着立生必须在狭小的空间内、众目睽睽之下，不用专业工具隐秘地催眠至少4个人。立生偷偷将茵茵被绑架的讯息转发给曾为国内特种部队成员的小舅杨凯（张翰饰）后，进入了退庭商议室…,"['犯罪', '悬疑']",52845,10,2,5.7,12,14966,12,22,28514,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1541,26752564,小伟,2019,一家三口的生活因父亲伟明被查出末期肝癌而改变。表面上平静的家庭被阴霾笼罩。妈妈慕伶扛起家，却得不到父子的体谅。儿子一鸣收到美国的大学录取通知书，但不敢告诉爸妈。他知道母亲不易，却不愿表现过多关心。父亲伟明则在迷雾之中暗自做出一个改变家庭命运的选择。,"['剧情', '家庭']",34877,10,2,7.5,1031,312,1031,1031,492,1031,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1542,26752661,分裂1:906号患者档案,2016,"青年理发师曾汉文说自己能看到鬼，因此整晚整晚无法入睡，白天也精神恍惚疑神疑鬼。

离职的电视台编导程婴完全不相信世界上有鬼，她认为曾汉文是因为曾经受到过极大的心理创伤，才会变得如此失魂落魄。程婴用手机拍下了她与曾汉文对话的所有细节，虽然手机里没有出现鬼，但是“鬼”似乎来过 ，而且“鬼”的背后还牵扯出一桩一年前发生的令人发指的命案，一切谜团都亟待解开。

这是一个拯救与被拯救的故事吗？当然不是！当我们以为一切都是那么理所当然的时候，结局却出人意料。

该片由新锐导演高启盛执导，男女主角分别启用了实力演员周菲、新人演员张宇。电影《分裂》在拍摄手法上采用了纪实性手法，也是独辟蹊径。","['剧情', '悬疑']",127,10,2,6.6,104,22,104,104,26,104,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1543,26752895,青蛙总动员,2016,"青蛙家族生活在风景如画气候宜人的大沼泽中，它们在这里世代繁衍，过着平静而又幸福的生活。然而，某一日，一群不知道从哪里来的牛蛙现身沼泽之中，打破了笼罩在这里的和平，在激烈的交战中，青蛙小黑萌（吉静 配音）不幸和妈妈走散。

人类想要在沼泽旁边建造一间工厂，这势必会对沼泽的生态带来毁灭性的打击，为了生存下去，青蛙家族决定举家迁徙，寻找新的家园，小黑萌亦被裹挟在庞大的队伍之中，向前进发。在此过程中，小黑萌不仅仅要面对周围频发的意外和危险，还要找到妈妈的下落回到妈妈的身边，面对虎视眈眈的敌人和飘忽不定的命运，小黑萌最终能够完成这艰巨的任务吗？","['喜剧', '动画', '冒险']",716,10,2,3.4,13,33,0,13,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1544,26753020,空天猎,2017,一场空天战场的猎杀传奇。霸天狼，一支神秘的空军顶级团队，每一名飞行员都是“金头盔” 级别的王牌飞行员，吴迪（李晨 饰）、亚莉（范冰冰 饰）、巴图（郭洺宇 饰）、高原（李晨浩 饰）通过层层考核，成为了霸天狼秘密基地的一员。可谁也没有想到，吴迪的好友浩辰（李佳航 饰）却在任务中陷入一场境外战乱的阴谋。更大的威胁接踵而至，恐怖势力突 发其来的导弹危机和人质危机，空前地挑战着中国空军的实战能力!十万火急之下，最新式 的中国战机和最顶级的飞行员，与掌握导弹密码和先进战机的敌人，在境外天空展开一场生死对决......,"['剧情', '动作', '战争']",64615,10,2,5.0,3525,15322,3525,3525,66829,3584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1545,26754233,八佰,2020,1937年淞沪会战的最后一役，“八百壮士”奉命坚守上海四行仓库，以少敌多顽强抵抗四天四夜。电影《八佰》由管虎导演，是亚洲首部全片使用IMAX摄影机拍摄的商业电影，将于2020年8月21日全国影院上映。,"['剧情', '历史', '战争']",761288,10,2,7.5,13562,38295,13562,13562,131048,15136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1546,26754643,少年,2016,"电影讲述的是一个经历残酷青春的少年为爱复仇不惜付出生命的故事。

成长于福利学校的少年苏昂（欧豪 饰）与女孩林巧（郭姝彤 饰）相依为命，彼此取暖，然而受尽欺凌与屈辱。当少年一路野蛮成长，蜕变成为电脑天才，坏人也并未变老，于是苏昂开始编织自己的复仇计划。

一具被发现的白骨引 起小镇的轰动，刑侦队长张建宇（张译 饰）接手此案，展开调查。在案件的艰难推进中，一个个身份各异的人也被卷入此案：稀里糊涂的酒鬼，一心想发横财的屠夫申哥（周一围 饰），风流倜傥的音乐家李志民（郭晓东 饰），性感的脑科医生韩云（余男 饰）......当迷局浮出水面，谁是真正的罪人？","['犯罪', '悬疑']",22118,10,2,5.7,208,38295,208,208,105615,216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1547,26754831,绝世高手,2017,一个先天没有知觉，挨揍不疼却冒充高手的小混混（卢正雨 饰），一个人称女张飞的暴力少女（郭采洁 饰），一个醉心于织毛衣的过气大师（范伟 饰），一个只会做黑暗料理的美食大亨（蔡国庆 饰），一个可以用汤操纵情绪的当代孟婆（陈冲 饰），一个身患强迫症的日本武士（仓田保昭 饰），为了一本失传的秘笈，引发了一场绝世高手的爆笑对决。,['喜剧'],80834,10,2,5.9,2519,22212,2519,2519,68487,3474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1548,26756174,我的1000万,2016,导演马云飞（姜文杰 饰）在拍摄中因为坚持艺术而失去了导演工作，却意外获得杨氏集团的千万电影基金，但是附加条件是需要找到老板女儿尖尖（李依蔓 饰）做电影女一号。马云飞和资方安排的制片杨健（秦沛 饰）一同踏上了寻找尖尖的旅途。两人在一路上，遇到各种奇怪的人和事，逐渐陷入了一 场预先设计的阴谋中，等待两人的是一场意想不到的考验。,"['剧情', '悬疑']",82,10,2,5.2,1,2739,1,1,3208,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1549,26756259,二十岁,2018,"刘达（屈楚萧 饰）、林一木（叶子诚 饰）、符号（孔垂楠 饰）是高中三人组死党,随着高考的结束, 平静的生活开始有了不同。高考分数公布的当天,刘达偷了老爸的车和林一木四处寻找落跑的符号,偶遇烧烤摊老炮, 开启了各自的青春启蒙, 誓要让自己的20岁闪耀人群。日子就这样过去,三人就这么走过了20岁,纵然人生和计划完全相反,甚至乱七八糟,可是又滋生出新的生活养料,鼓舞他们走向更远的人生。",['剧情'],2636,10,2,3.8,2053,7747,176,2053,19327,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1550,26756531,女神时代,2016,"影片讲述了新人珠宝设计师周阳（魏巍 饰）与设计总裁苏菲（高利虹 饰）由一场跳楼""大戏""开始相识，成为一对欢喜冤家的故事。","['喜剧', '爱情']",171,10,2,2.3,31,5891,31,31,6335,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1551,26756911,死亡游戏,2016,"影片讲述了一档旨在帮助沉迷鬼魇的女性走出困境的真人秀节目《凶灵实录》，在女主角初夏（徐洁儿 饰）的生日夜晚组织了一帮她的同学在北京深处的古宅里举行生日宴会，而宴会上,同学一个个离奇的死亡，也使得晚会弥漫上了一层死亡气息，而谁将成为下一个死去的人？一切不得而知……","['惊悚', '恐怖']",584,10,2,3.0,10,1324,0,10,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1552,26757075,偷窥者,2012,该片讲述了朱一龙饰演的江心白器宇不凡，本是留学归来的优秀人才，但偏偏“流落”到小镇，甘愿做沈氏大染坊管事，在沈家期间做了一些令人难以捉摸的事情，表面亲近沈氏姐妹二人，实则是为复仇。他带着仇恨生存在善恶的夹缝当中，他是否能复仇成功，还是回归善良本性，一切尽在影片中揭晓答案！,"['剧情', '爱情']",1117,10,2,7.0,27,43014,13,27,43155,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1553,26757373,捉迷藏,2016,"城市里流传着一个奇怪的传言。有一些流浪在外居无定所的人会偷偷潜入别人的家里，把自己隐藏起来，然后生活下去……

张家伟（霍建华 饰）是一家咖啡厅的老板，和妻女居住在一个高档小区里，生活富足，家庭和睦，不过他却患有严重的洁癖和强迫症，终日饱受心理疾病的折磨，一天，他接到了哥哥失踪询问电话，神经一下子紧张起来。到旧公寓寻找哥哥未果的家伟结识了跟哥哥居住在同一层的苏红（秦海璐 饰）母女，苏红对张家伟的哥哥表现出异常的恐慌和反感，失踪案件变得扑朔迷离。

与此同时，张家伟的妻女和家忽然间成为一个“神秘人”的袭击目标，张家伟一边抵挡着“神秘人”对家人的袭击，一边寻找哥哥，由此一步步揭开了一个隐藏在他心中多年的秘密……","['犯罪', '悬疑', '惊悚']",43781,10,2,5.4,937,27776,937,937,73136,1410,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1554,26757794,人鱼校花,2016,贪玩的美人鱼公主Sunny偷偷潜入人类世界，不幸遭遇“船货”丢失了重要的鳞片。为了回到海洋，Sunny不得不上岸一路追寻，被好心人类少女艾米和齐齐从博物馆里救出，又对无意中和鳞片融合的校园男神文正熙展开了轰轰烈烈的追求。在Sunny即将收获爱情回到海洋的时刻，暗恋文正熙的大姐头罗伊琳却识破了Sunny的人鱼身份，并带着对人鱼有变态嗜好的眼镜老师开展了人鱼抓捕行动，Sunny的性命也因此危在旦夕……,"['喜剧', '爱情', '奇幻']",666,10,2,2.6,6,978,114,9,1787,114,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1555,26757951,会痛的十七岁,2017,"夏远远（徐娇 饰）是一名十七岁的高中生，因为患有先天性痛觉是绝症，所以性格非常的孤僻和古怪，不爱交际的她成绩在班上也是吊车尾的水平，只有同样融入不到集体中去的二次元男孩罗涛（鲁诺 饰）稍微和她走的近一点。

班上来了一位新的班主任名叫李米（蔡卓妍 饰），她似乎有着和前任大相径庭的教育理念。在李米的坚持之下，夏远远和名为顾明耀（胡夏 饰）的男生成为了同桌，顾明耀品学兼优，是班上无数人眼中的天之骄子，这两个八竿子打不到一起的人走到一起后，会发生那些有趣的故事呢？",['爱情'],5113,10,2,3.2,378,5519,124,378,14045,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1556,26758246,何日君再来,2017,"深夜，赵峰华听到酒醉的妻子马莉讲述的噩梦。下楼抽烟意外赶上邻居老李坠楼自杀。情绪失控的遗孀暗示自己的丈夫和马莉关系暧昧。赵峰华试图接近事情的真相。一段模糊的3人床上视频最终把赵峰华推进了妻子的噩梦。

三晴爱上了自己的大学老师。她试图通过一场旅行挽救这段不应该发生的感情。但当她看到孙老师给未婚妻准备的结婚礼物，她知道一切的努力都是徒劳的。而孙老师的同学海龙似有似无的撮合她和水晶商人王总之间的关系，这为三晴提供了报复的机会。

在一条漆黑的隧道里王总向三晴讲述了一场噩梦。",['剧情'],551,10,2,5.8,46,1074,46,46,1172,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1557,26759539,十万个冷笑话2,2017,"拥有着强大力量的创世神杖被四大神之一的埃及神拉（李璐 配音）盗走。为了令宇宙免于被毁灭的悲惨命运，希腊神宙斯（藤新 配音）派出了自己的女儿雅典娜（山新 配音）追踪神杖的下落。

小金刚（皇贞季 配音）是自幼生长在孤儿院里的平凡少年，常年凭借着机灵的脑瓜靠着坑蒙拐骗赚钱度日，只为了有朝一日身患重病的青梅竹马小青（C小调 配音）能够康复。一次偶然中，小金刚得到了藏有创世神杖下落的藏宝图，随后遭到了雷神托尔（李姝洁 饰）的伏击，在争抢之中，藏宝图被破坏，就这样，小金刚成为了唯一一个知道创世神杖在哪里的凡人。就这样，小金刚、雅典娜、托尔，再加上一个来自东方的脱线河神（郝祥海 饰），一行四人踏上了寻找创世神杖的旅途。","['喜剧', '动画', '奇幻']",95675,10,2,7.3,238,3275,238,371,8344,378,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1558,26759927,尸体派对,2016,本片讲述了一群“富二代”参加一场地下派对，纸醉金迷、狂欢之际，却发现地下室的门被人锁住，派对瞬间变成了地狱，为了活下来他们开始自相残杀。经过七天的杀戮求生，最终仅有两人逃离了密室，然而在前方等待他们的，却是更加残酷的命运和事情的真相...,"['悬疑', '惊悚']",101,10,2,3.4,1,34,1,1,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1559,26760160,破·局,2017,这是高见翔警官生命中最艰难的一天：母亲去世，工作遇阻，还在奔丧时意外撞死了一个人。他本以为可以瞒天过海，没想到一个惊天阴谋在前方等待，令他身陷迷局......,"['动作', '犯罪']",68645,10,2,6.1,289,14629,484,289,34576,494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1560,26760161,冰封迷案,2018,"医生夏铮从车祸昏迷中醒来，发现自己和七名毫无关联之人一同被困在密室之中！自杀女孩卢小鹿的一段尘封遗言，拉开血腥序幕——天堂在左，地狱在右。要想活下去，就要找出钥匙，找出凶手，将之残杀！

然而，线索接连出现，真相渐渐浮出水面——在场的所有人，都导致了卢小鹿的自杀！猜忌和怀疑如瘟疫蔓延，人性之恶被无限放大，八人的命运，又将何去何从……","['悬疑', '惊悚']",589,10,2,3.2,6,971,6,6,1236,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1562,26761308,阴阳先生之末代天师,2016,本片讲述降妖除魔的九叔三个徒弟秋生、阿龙、文才共同生活在和平安逸的春来镇，突然，张大帅的到来，打破了春来镇宁静的生活，原来张大帅在风水师的带领下来到春来镇定穴倒斗寻找墓穴发大财，却被挖出的金甲僵尸打乱了计划，使得春来镇陷入一场僵尸遍地血流成河的灾难中，为了阻击金甲僵尸，秋生、阿龙、文才与它展开了殊死搏斗的故事……,['喜剧'],1363,10,2,5.2,50,3039,50,50,4337,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1563,26761334,我心雀跃,2016,高二女生刘唯唯（孙伊涵 饰）在学校结识了美术老师邹野（宋宁 饰），邹野独特的气质和举止让她第一次有了怦然心动的感觉，纵使这份藏不住的懵懂情愫无法抑制，青春期少女特有的大胆和自以为是让刘唯唯沉浸在自己想象中的感情互动里无法自拔……在那一年夏天，她就像一个闪亮的发光体，无所顾忌地去做自己喜欢的事，去爱自己喜欢的人。,['剧情'],16492,10,2,6.7,227,3569,227,227,6682,231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1564,26762744,你是凶手,2019,10年前，白兰（宋佳 饰）女儿铃铛被绑架并意外身亡，重案组警官陈浩（王千源 饰）许诺孩子母亲一定将凶手绳之以法。无奈经过漫长的追查却一无所获，陈浩带着遗憾离开警队。10年后，陈浩偶然间发现新线索，身患绝症的白兰重拾希望，决心为女寻凶，两人展开调查并发现了罪犯留下的蛛丝马迹。与此同时，李爱军（冯远征 饰）外孙女也遭人绑架，绑架手法跟10年前如出一辙，面对狡猾的嫌犯，陈浩和白兰能否抓到凶手，一偿夙愿…,"['剧情', '犯罪', '悬疑']",41638,10,2,5.5,204,21229,5,204,42640,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1565,26766405,死亡笔记,2016,"梁倩（曹斐然 饰）自小就失去了父母，孤苦伶仃的生活在孤儿院中。奶奶的出现给梁倩灰暗的生活带来了新的希望，奶奶将梁倩带回家，精心照料，渐渐的，梁倩从曾经那个灰头土脸的小姑娘，出落成了亭亭玉立的美人。

虽然拥有温婉美丽的外表，但梁倩的个性却格外的叛逆，干了许多莽撞而疯狂的事情。奶奶因为无法接受梁倩未婚先孕的事实，突发脑溢血去世了，追悔莫及的梁倩在奶奶的遗物中发现了一本神秘的笔记本，其中记载了自己的前世今生。梁倩决定守着奶奶留下的大房子，生下腹中的孩子，然而，一个陌生女租客的到来却令梁倩的生活再度陷入到了疯狂的危险和阴谋之中。","['悬疑', '惊悚', '恐怖']",1064,10,2,2.5,1,42,1,1,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1566,26767508,神兽金刚之青龙再现,2016,《神兽金刚之青龙再现》延续《神兽金刚》系列动画的故事背景，讲述了神兽战队为保卫地球，与外星球黑暗势力咒冥帝作战的故事。一直觊觎地球水资源的咒冥帝，召唤出地球上的远古巨兽——肥遗兽，发动了更大规模的掠夺攻势，但神兽战队的5位成员，青龙超人叶辉、麒麟超人林聪、白虎超人张力、 朱雀超人赵燕和玄武超人陈锋各显神通，开始了新一轮战斗。,"['动画', '奇幻', '冒险']",781,10,2,4.3,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1567,26767512,解码游戏,2018,宅男黑客李浩铭被代号“斑马”的职业罪犯乔飞和神秘女孩苏仪绑架，被迫卷入了一起诡谲奇异的案件中，与深网黑暗巨头闫岳斗智斗勇。陷入冒险游戏中的浩铭和乔飞渐渐成为一对生死拍档，而在不断浮出的“真相”背后，其实隐藏着更深的秘密……,"['喜剧', '动作', '犯罪']",4513,10,2,3.7,6,19303,171,6,31943,238,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1568,26767718,男神抱抱,2016,混居一室的型男靓女，与突如其来的神秘“男神”，演绎出一系列啼笑皆非的养颜喜剧。相声演员刘伟、何云伟的情趣加盟，颠覆想象极度挑战视觉神经。这其中有女友、基友、朋友的复杂情感，也有男神女神肉体与灵魂的激情碰撞。,"['剧情', '爱情']",207,10,2,3.5,0,375,0,0,643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1569,26769471,毛丰美,2016,影片原型丹东凤城大梨树村党委书记毛丰美是优秀基层干部的代表，他坚信“党的政策里就有好日子”，在担任村干部的30多年时间里，带领大梨树村党员群众发扬“干”字精神，开荒山、种果树、搞旅游，走出一条农、工、商、贸、旅一体化的发展路子。,"['剧情', '传记']",247,10,2,6.5,40,187,0,40,324,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1570,26769474,香港大营救,2018,电影《香港大营救》讲述了1941年12月8日太平洋战争爆发，香港被日军占领，驱逐百万香港难民。同时，为实现对中华民族的文化控制，驻港日军特务机关全城搜捕滞留香港的中方爱国志士和文化名人。茅盾、邹涛、蔡导演等800多人为求自保，纷纷隐藏行迹，蒋介石对邹涛等人发出格杀通缉令┉┉，形势千钧一发，万分危急。东江游击队队长叶伟强进入香港，香港混混潘葆提出“一根金条一个人头，只数人头不看生死”的条件，而这一切被军统驻香港特派员朱英跟踪……家国情怀，爱恨情仇，中共游击队、军统特工、日寇间谍、江湖混混，斗智斗勇、惊心动魄，悬疑跌宕伏……,"['剧情', '动作', '历史', '悬疑']",1044,10,2,4.4,17,7627,17,17,9477,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
